query_id,target_id_ranking
q_b734aca67dc2,g_8eba772fe35c g_eeac1871fded g_c976d1aef8c6 g_c7ab1279da7c g_1d2b7cf58ad5 g_8f2f7885bf92 g_8a220359326a g_09bed28452fd g_9dd316566cf0 g_4ba39e73c5c0 g_5b7b3b2f82ba g_d50551e660c9 g_6cf0094ac74a g_dba157c43664 g_3ac546908be7 g_b12e42b8cff6 g_b453598aa677 g_75e232a570e9 g_c14dad25b418 g_0808f459cec0 g_673cead63302 g_de554e44d62f g_acb27de8207c g_2ceec8bd9741 g_1a40ebcb441c g_f9800f979cd5 g_e74ee941d3fd g_699eb9607c4e g_d5e67a7d5157 g_6ec8858d4a9f g_e5ed37578f5e g_ebf5af716393 g_bda6653de3f8 g_55dc4d2bd0d7 g_5c2076734da4 g_0a556e953785 g_4f905a235c04 g_517fc156e469 g_d85262e03c42 g_53a52906d129 g_4e093d64cdb0 g_5c9286487ea8 g_dd27adb09b30 g_573cf52ce2b2 g_199f11a29c76 g_96aac4bf0d59 g_6c43f4574331 g_efdc64125061 g_bb430c52d431 g_f172ad939439 g_2fc06887012f g_b9d4c1433954 g_e08691de98f8 g_3e0ada624ec1 g_5a62a4d9e8ac g_3bba88a233d2 g_2aa313c0b281 g_fcc22b630798 g_ea2eb3c043ba g_8a6731e08c13 g_932da5bced66 g_5aa874fa38a6 g_e5f8cdece4a6 g_31b1fbb078bf g_b641e40b4002 g_37f955e29627 g_d098c0c73946 g_e0ccdfbf9f00 g_05849d74cfab g_61b2398d515d g_9e4dcbe2ed07 g_e862932aec2d g_f52beabe75e9 g_4318e3f69720 g_14172b566e3e g_70529e2d5954 g_c1e8162e3878 g_e6ed51489cef g_36bea42c9e33 g_fce818975dda g_69e4c78d493f g_aa54f58e96ac g_d3929af6bb55 g_75b446a0112e g_4e2d730cf5e4 g_e5200cb50906 g_8af7e2c47267 g_74d453c9a3a7 g_41ab0116bf71 g_ae1499661420 g_82b941c5f3e6 g_25f027ae1b57 g_ee2e34a4305b g_0e6eb886a136 g_b1c9f787926c g_da61f5e555c7 g_d9fafc45f03b g_a8c88c5b2eb5 g_027adec2ca24 g_40742c58b1d2
q_42448e37e0b0,g_5c2076734da4 g_5b7b3b2f82ba g_6ec8858d4a9f g_75e232a570e9 g_1d2b7cf58ad5 g_dd27adb09b30 g_8a220359326a g_e08691de98f8 g_ebf5af716393 g_e5ed37578f5e g_c976d1aef8c6 g_d85262e03c42 g_c14dad25b418 g_673cead63302 g_4ba39e73c5c0 g_e74ee941d3fd g_699eb9607c4e g_5c9286487ea8 g_9dd316566cf0 g_2fc06887012f g_932da5bced66 g_8f2f7885bf92 g_d5e67a7d5157 g_0a556e953785 g_eeac1871fded g_53a52906d129 g_96aac4bf0d59 g_d50551e660c9 g_dba157c43664 g_14172b566e3e g_de554e44d62f g_acb27de8207c g_bda6653de3f8 g_e862932aec2d g_55dc4d2bd0d7 g_e5f8cdece4a6 g_f172ad939439 g_b9d4c1433954 g_3bba88a233d2 g_4f905a235c04 g_2ceec8bd9741 g_2aa313c0b281 g_199f11a29c76 g_09bed28452fd g_05849d74cfab g_1a40ebcb441c g_c7ab1279da7c g_b12e42b8cff6 g_b641e40b4002 g_31b1fbb078bf g_8a6731e08c13 g_f52beabe75e9 g_4318e3f69720 g_efdc64125061 g_517fc156e469 g_6cf0094ac74a g_36bea42c9e33 g_ea2eb3c043ba g_3e0ada624ec1 g_5aa874fa38a6 g_6c43f4574331 g_0808f459cec0 g_5a62a4d9e8ac g_fcc22b630798 g_b453598aa677 g_3ac546908be7 g_d098c0c73946 g_8eba772fe35c g_fce818975dda g_4e093d64cdb0 g_e5200cb50906 g_d3929af6bb55 g_e6ed51489cef g_37f955e29627 g_e0ccdfbf9f00 g_c1e8162e3878 g_573cf52ce2b2 g_75b446a0112e g_82b941c5f3e6 g_70529e2d5954 g_69e4c78d493f g_bb430c52d431 g_9e4dcbe2ed07 g_41ab0116bf71 g_74d453c9a3a7 g_aa54f58e96ac g_4e2d730cf5e4 g_0e6eb886a136 g_61b2398d515d g_ee2e34a4305b g_f9800f979cd5 g_ae1499661420 g_d9fafc45f03b g_8af7e2c47267 g_25f027ae1b57 g_da61f5e555c7 g_b1c9f787926c g_a8c88c5b2eb5 g_027adec2ca24 g_40742c58b1d2
q_3e06650dec57,g_e5f8cdece4a6 g_96aac4bf0d59 g_14172b566e3e g_1d2b7cf58ad5 g_5b7b3b2f82ba g_8f2f7885bf92 g_53a52906d129 g_8a220359326a g_673cead63302 g_e5ed37578f5e g_dd27adb09b30 g_6ec8858d4a9f g_d50551e660c9 g_9dd316566cf0 g_ebf5af716393 g_5c9286487ea8 g_4ba39e73c5c0 g_d85262e03c42 g_932da5bced66 g_05849d74cfab g_f172ad939439 g_55dc4d2bd0d7 g_3bba88a233d2 g_acb27de8207c g_0a556e953785 g_b641e40b4002 g_2ceec8bd9741 g_37f955e29627 g_fce818975dda g_d5e67a7d5157 g_dba157c43664 g_e74ee941d3fd g_5c2076734da4 g_8a6731e08c13 g_e08691de98f8 g_c14dad25b418 g_75e232a570e9 g_4e093d64cdb0 g_699eb9607c4e g_4f905a235c04 g_eeac1871fded g_6cf0094ac74a g_e862932aec2d g_199f11a29c76 g_bda6653de3f8 g_c976d1aef8c6 g_09bed28452fd g_2aa313c0b281 g_36bea42c9e33 g_de554e44d62f g_d3929af6bb55 g_e0ccdfbf9f00 g_b9d4c1433954 g_bb430c52d431 g_c7ab1279da7c g_e5200cb50906 g_b12e42b8cff6 g_0e6eb886a136 g_f52beabe75e9 g_74d453c9a3a7 g_fcc22b630798 g_0808f459cec0 g_9e4dcbe2ed07 g_517fc156e469 g_61b2398d515d g_2fc06887012f g_b453598aa677 g_5a62a4d9e8ac g_d098c0c73946 g_69e4c78d493f g_efdc64125061 g_4318e3f69720 g_ea2eb3c043ba g_1a40ebcb441c g_f9800f979cd5 g_3ac546908be7 g_41ab0116bf71 g_573cf52ce2b2 g_5aa874fa38a6 g_31b1fbb078bf g_e6ed51489cef g_4e2d730cf5e4 g_c1e8162e3878 g_8eba772fe35c g_3e0ada624ec1 g_70529e2d5954 g_75b446a0112e g_aa54f58e96ac g_6c43f4574331 g_ae1499661420 g_ee2e34a4305b g_d9fafc45f03b g_8af7e2c47267 g_82b941c5f3e6 g_25f027ae1b57 g_da61f5e555c7 g_027adec2ca24 g_a8c88c5b2eb5 g_b1c9f787926c g_40742c58b1d2
q_0f9cd6bd9f54,g_c7ab1279da7c g_4ba39e73c5c0 g_8a220359326a g_1d2b7cf58ad5 g_09bed28452fd g_c976d1aef8c6 g_2ceec8bd9741 g_dba157c43664 g_3ac546908be7 g_9dd316566cf0 g_eeac1871fded g_6cf0094ac74a g_5b7b3b2f82ba g_8eba772fe35c g_1a40ebcb441c g_8f2f7885bf92 g_b12e42b8cff6 g_b453598aa677 g_0808f459cec0 g_e5ed37578f5e g_e74ee941d3fd g_d50551e660c9 g_55dc4d2bd0d7 g_4e093d64cdb0 g_acb27de8207c g_de554e44d62f g_4f905a235c04 g_6ec8858d4a9f g_673cead63302 g_c14dad25b418 g_699eb9607c4e g_75e232a570e9 g_ebf5af716393 g_0a556e953785 g_573cf52ce2b2 g_d85262e03c42 g_5c9286487ea8 g_5c2076734da4 g_d5e67a7d5157 g_f9800f979cd5 g_53a52906d129 g_96aac4bf0d59 g_517fc156e469 g_bb430c52d431 g_2aa313c0b281 g_efdc64125061 g_6c43f4574331 g_199f11a29c76 g_f172ad939439 g_bda6653de3f8 g_e5f8cdece4a6 g_932da5bced66 g_14172b566e3e g_3bba88a233d2 g_dd27adb09b30 g_e08691de98f8 g_e862932aec2d g_8a6731e08c13 g_b641e40b4002 g_61b2398d515d g_31b1fbb078bf g_c1e8162e3878 g_fcc22b630798 g_5a62a4d9e8ac g_9e4dcbe2ed07 g_2fc06887012f g_37f955e29627 g_fce818975dda g_70529e2d5954 g_36bea42c9e33 g_05849d74cfab g_b9d4c1433954 g_d3929af6bb55 g_3e0ada624ec1 g_e5200cb50906 g_ea2eb3c043ba g_e6ed51489cef g_5aa874fa38a6 g_e0ccdfbf9f00 g_8af7e2c47267 g_f52beabe75e9 g_4318e3f69720 g_75b446a0112e g_d098c0c73946 g_aa54f58e96ac g_69e4c78d493f g_ae1499661420 g_da61f5e555c7 g_41ab0116bf71 g_74d453c9a3a7 g_4e2d730cf5e4 g_0e6eb886a136 g_ee2e34a4305b g_82b941c5f3e6 g_d9fafc45f03b g_25f027ae1b57 g_b1c9f787926c g_a8c88c5b2eb5 g_027adec2ca24 g_40742c58b1d2
q_bd94e739d80d,g_699eb9607c4e g_5b7b3b2f82ba g_1d2b7cf58ad5 g_8a220359326a g_8f2f7885bf92 g_d5e67a7d5157 g_4ba39e73c5c0 g_c976d1aef8c6 g_96aac4bf0d59 g_e74ee941d3fd g_9dd316566cf0 g_d50551e660c9 g_c7ab1279da7c g_5c2076734da4 g_e5ed37578f5e g_acb27de8207c g_6ec8858d4a9f g_2ceec8bd9741 g_55dc4d2bd0d7 g_ebf5af716393 g_dba157c43664 g_c14dad25b418 g_0a556e953785 g_75e232a570e9 g_53a52906d129 g_673cead63302 g_eeac1871fded g_09bed28452fd g_de554e44d62f g_1a40ebcb441c g_b453598aa677 g_bda6653de3f8 g_4f905a235c04 g_d85262e03c42 g_6cf0094ac74a g_4e093d64cdb0 g_0808f459cec0 g_199f11a29c76 g_b12e42b8cff6 g_dd27adb09b30 g_3bba88a233d2 g_3ac546908be7 g_517fc156e469 g_efdc64125061 g_e08691de98f8 g_e862932aec2d g_e5f8cdece4a6 g_932da5bced66 g_5c9286487ea8 g_14172b566e3e g_6c43f4574331 g_8eba772fe35c g_f172ad939439 g_2fc06887012f g_2aa313c0b281 g_31b1fbb078bf g_e5200cb50906 g_573cf52ce2b2 g_bb430c52d431 g_5a62a4d9e8ac g_36bea42c9e33 g_4318e3f69720 g_c1e8162e3878 g_b641e40b4002 g_fcc22b630798 g_d3929af6bb55 g_05849d74cfab g_f52beabe75e9 g_b9d4c1433954 g_5aa874fa38a6 g_8a6731e08c13 g_70529e2d5954 g_37f955e29627 g_f9800f979cd5 g_3e0ada624ec1 g_e6ed51489cef g_fce818975dda g_61b2398d515d g_e0ccdfbf9f00 g_ea2eb3c043ba g_9e4dcbe2ed07 g_aa54f58e96ac g_d098c0c73946 g_41ab0116bf71 g_d9fafc45f03b g_74d453c9a3a7 g_ae1499661420 g_8af7e2c47267 g_69e4c78d493f g_75b446a0112e g_da61f5e555c7 g_4e2d730cf5e4 g_0e6eb886a136 g_ee2e34a4305b g_82b941c5f3e6 g_25f027ae1b57 g_027adec2ca24 g_b1c9f787926c g_a8c88c5b2eb5 g_40742c58b1d2
q_8e1114fd705d,g_de554e44d62f g_1d2b7cf58ad5 g_9dd316566cf0 g_eeac1871fded g_acb27de8207c g_5b7b3b2f82ba g_d50551e660c9 g_8f2f7885bf92 g_8a220359326a g_6ec8858d4a9f g_bda6653de3f8 g_c7ab1279da7c g_c976d1aef8c6 g_4ba39e73c5c0 g_55dc4d2bd0d7 g_53a52906d129 g_09bed28452fd g_5c2076734da4 g_4f905a235c04 g_4e093d64cdb0 g_96aac4bf0d59 g_e74ee941d3fd g_0808f459cec0 g_699eb9607c4e g_dba157c43664 g_6cf0094ac74a g_efdc64125061 g_d5e67a7d5157 g_e5ed37578f5e g_d85262e03c42 g_75e232a570e9 g_ebf5af716393 g_6c43f4574331 g_517fc156e469 g_dd27adb09b30 g_2ceec8bd9741 g_8eba772fe35c g_c14dad25b418 g_3ac546908be7 g_673cead63302 g_3bba88a233d2 g_932da5bced66 g_bb430c52d431 g_e08691de98f8 g_b12e42b8cff6 g_e5f8cdece4a6 g_1a40ebcb441c g_f172ad939439 g_b453598aa677 g_0a556e953785 g_fcc22b630798 g_e862932aec2d g_5c9286487ea8 g_2aa313c0b281 g_5a62a4d9e8ac g_70529e2d5954 g_14172b566e3e g_36bea42c9e33 g_e5200cb50906 g_c1e8162e3878 g_d3929af6bb55 g_573cf52ce2b2 g_b641e40b4002 g_b9d4c1433954 g_4318e3f69720 g_2fc06887012f g_199f11a29c76 g_3e0ada624ec1 g_61b2398d515d g_31b1fbb078bf g_f9800f979cd5 g_8a6731e08c13 g_f52beabe75e9 g_37f955e29627 g_fce818975dda g_05849d74cfab g_e6ed51489cef g_5aa874fa38a6 g_ea2eb3c043ba g_e0ccdfbf9f00 g_d098c0c73946 g_9e4dcbe2ed07 g_8af7e2c47267 g_74d453c9a3a7 g_ae1499661420 g_d9fafc45f03b g_69e4c78d493f g_da61f5e555c7 g_75b446a0112e g_41ab0116bf71 g_aa54f58e96ac g_ee2e34a4305b g_4e2d730cf5e4 g_82b941c5f3e6 g_0e6eb886a136 g_25f027ae1b57 g_b1c9f787926c g_027adec2ca24 g_a8c88c5b2eb5 g_40742c58b1d2
q_d30bfe5e1069,g_bb430c52d431 g_d50551e660c9 g_61b2398d515d g_9dd316566cf0 g_1d2b7cf58ad5 g_6cf0094ac74a g_8f2f7885bf92 g_4e093d64cdb0 g_eeac1871fded g_de554e44d62f g_4ba39e73c5c0 g_dba157c43664 g_c7ab1279da7c g_acb27de8207c g_55dc4d2bd0d7 g_96aac4bf0d59 g_3ac546908be7 g_09bed28452fd g_d5e67a7d5157 g_517fc156e469 g_2ceec8bd9741 g_c976d1aef8c6 g_8a220359326a g_53a52906d129 g_699eb9607c4e g_3bba88a233d2 g_f9800f979cd5 g_0808f459cec0 g_8eba772fe35c g_5b7b3b2f82ba g_bda6653de3f8 g_e74ee941d3fd g_e5f8cdece4a6 g_e5ed37578f5e g_c14dad25b418 g_d85262e03c42 g_14172b566e3e g_ebf5af716393 g_6c43f4574331 g_673cead63302 g_dd27adb09b30 g_4f905a235c04 g_1a40ebcb441c g_0a556e953785 g_6ec8858d4a9f g_5c2076734da4 g_b453598aa677 g_f172ad939439 g_5c9286487ea8 g_75e232a570e9 g_70529e2d5954 g_b12e42b8cff6 g_05849d74cfab g_932da5bced66 g_573cf52ce2b2 g_efdc64125061 g_b641e40b4002 g_199f11a29c76 g_37f955e29627 g_2aa313c0b281 g_8a6731e08c13 g_5a62a4d9e8ac g_fcc22b630798 g_4318e3f69720 g_e08691de98f8 g_fce818975dda g_c1e8162e3878 g_36bea42c9e33 g_e862932aec2d g_d3929af6bb55 g_3e0ada624ec1 g_9e4dcbe2ed07 g_5aa874fa38a6 g_b9d4c1433954 g_2fc06887012f g_31b1fbb078bf g_e5200cb50906 g_f52beabe75e9 g_d9fafc45f03b g_da61f5e555c7 g_8af7e2c47267 g_e0ccdfbf9f00 g_74d453c9a3a7 g_ea2eb3c043ba g_d098c0c73946 g_69e4c78d493f g_aa54f58e96ac g_ee2e34a4305b g_e6ed51489cef g_4e2d730cf5e4 g_41ab0116bf71 g_ae1499661420 g_75b446a0112e g_0e6eb886a136 g_82b941c5f3e6 g_25f027ae1b57 g_027adec2ca24 g_b1c9f787926c g_a8c88c5b2eb5 g_40742c58b1d2
q_3a73ebb006fd,g_eeac1871fded g_c7ab1279da7c g_0808f459cec0 g_6cf0094ac74a g_09bed28452fd g_dba157c43664 g_1d2b7cf58ad5 g_4ba39e73c5c0 g_8eba772fe35c g_de554e44d62f g_d50551e660c9 g_9dd316566cf0 g_acb27de8207c g_8f2f7885bf92 g_8a220359326a g_c976d1aef8c6 g_3ac546908be7 g_2ceec8bd9741 g_5b7b3b2f82ba g_55dc4d2bd0d7 g_699eb9607c4e g_bda6653de3f8 g_4e093d64cdb0 g_b453598aa677 g_517fc156e469 g_4f905a235c04 g_e74ee941d3fd g_6c43f4574331 g_53a52906d129 g_c14dad25b418 g_e5ed37578f5e g_bb430c52d431 g_6ec8858d4a9f g_b12e42b8cff6 g_75e232a570e9 g_efdc64125061 g_1a40ebcb441c g_5c2076734da4 g_d5e67a7d5157 g_673cead63302 g_0a556e953785 g_f9800f979cd5 g_96aac4bf0d59 g_ebf5af716393 g_5c9286487ea8 g_932da5bced66 g_d85262e03c42 g_61b2398d515d g_c1e8162e3878 g_3bba88a233d2 g_199f11a29c76 g_f172ad939439 g_573cf52ce2b2 g_e08691de98f8 g_fcc22b630798 g_70529e2d5954 g_e862932aec2d g_e5f8cdece4a6 g_14172b566e3e g_2aa313c0b281 g_8af7e2c47267 g_36bea42c9e33 g_dd27adb09b30 g_b641e40b4002 g_5a62a4d9e8ac g_d3929af6bb55 g_31b1fbb078bf g_2fc06887012f g_3e0ada624ec1 g_37f955e29627 g_9e4dcbe2ed07 g_05849d74cfab g_b9d4c1433954 g_8a6731e08c13 g_fce818975dda g_e5200cb50906 g_ea2eb3c043ba g_e0ccdfbf9f00 g_5aa874fa38a6 g_d098c0c73946 g_e6ed51489cef g_f52beabe75e9 g_69e4c78d493f g_75b446a0112e g_4318e3f69720 g_74d453c9a3a7 g_da61f5e555c7 g_4e2d730cf5e4 g_aa54f58e96ac g_ae1499661420 g_41ab0116bf71 g_ee2e34a4305b g_d9fafc45f03b g_82b941c5f3e6 g_25f027ae1b57 g_b1c9f787926c g_0e6eb886a136 g_027adec2ca24 g_a8c88c5b2eb5 g_40742c58b1d2
q_cc7dee24bf9e,g_4f905a235c04 g_8a220359326a g_c14dad25b418 g_75e232a570e9 g_6ec8858d4a9f g_e5ed37578f5e g_c7ab1279da7c g_673cead63302 g_4ba39e73c5c0 g_2ceec8bd9741 g_e74ee941d3fd g_dba157c43664 g_1d2b7cf58ad5 g_e08691de98f8 g_d5e67a7d5157 g_09bed28452fd g_5b7b3b2f82ba g_8f2f7885bf92 g_ebf5af716393 g_d85262e03c42 g_5c2076734da4 g_f172ad939439 g_bda6653de3f8 g_0a556e953785 g_55dc4d2bd0d7 g_5c9286487ea8 g_2aa313c0b281 g_c976d1aef8c6 g_36bea42c9e33 g_eeac1871fded g_932da5bced66 g_3ac546908be7 g_e862932aec2d g_1a40ebcb441c g_de554e44d62f g_b12e42b8cff6 g_699eb9607c4e g_96aac4bf0d59 g_d3929af6bb55 g_517fc156e469 g_5a62a4d9e8ac g_3bba88a233d2 g_31b1fbb078bf g_d50551e660c9 g_9dd316566cf0 g_199f11a29c76 g_6cf0094ac74a g_53a52906d129 g_dd27adb09b30 g_fcc22b630798 g_b9d4c1433954 g_2fc06887012f g_efdc64125061 g_acb27de8207c g_b453598aa677 g_8eba772fe35c g_e5200cb50906 g_37f955e29627 g_4318e3f69720 g_14172b566e3e g_e5f8cdece4a6 g_3e0ada624ec1 g_b641e40b4002 g_0808f459cec0 g_ea2eb3c043ba g_f52beabe75e9 g_05849d74cfab g_6c43f4574331 g_4e093d64cdb0 g_5aa874fa38a6 g_c1e8162e3878 g_9e4dcbe2ed07 g_e6ed51489cef g_70529e2d5954 g_573cf52ce2b2 g_8a6731e08c13 g_bb430c52d431 g_fce818975dda g_d9fafc45f03b g_82b941c5f3e6 g_e0ccdfbf9f00 g_ae1499661420 g_61b2398d515d g_8af7e2c47267 g_d098c0c73946 g_f9800f979cd5 g_41ab0116bf71 g_75b446a0112e g_aa54f58e96ac g_69e4c78d493f g_74d453c9a3a7 g_da61f5e555c7 g_ee2e34a4305b g_4e2d730cf5e4 g_0e6eb886a136 g_25f027ae1b57 g_b1c9f787926c g_a8c88c5b2eb5 g_027adec2ca24 g_40742c58b1d2
q_a8a3809374f0,g_4318e3f69720 g_673cead63302 g_c14dad25b418 g_5aa874fa38a6 g_75e232a570e9 g_05849d74cfab g_3e0ada624ec1 g_dd27adb09b30 g_199f11a29c76 g_6ec8858d4a9f g_3bba88a233d2 g_b9d4c1433954 g_f172ad939439 g_8a6731e08c13 g_f52beabe75e9 g_932da5bced66 g_eeac1871fded g_e5ed37578f5e g_1d2b7cf58ad5 g_8a220359326a g_d5e67a7d5157 g_bda6653de3f8 g_96aac4bf0d59 g_ebf5af716393 g_5b7b3b2f82ba g_e08691de98f8 g_5a62a4d9e8ac g_ea2eb3c043ba g_d50551e660c9 g_0a556e953785 g_8f2f7885bf92 g_5c9286487ea8 g_5c2076734da4 g_2fc06887012f g_9dd316566cf0 g_4f905a235c04 g_c976d1aef8c6 g_36bea42c9e33 g_e0ccdfbf9f00 g_55dc4d2bd0d7 g_14172b566e3e g_4ba39e73c5c0 g_dba157c43664 g_517fc156e469 g_d098c0c73946 g_de554e44d62f g_37f955e29627 g_2ceec8bd9741 g_e74ee941d3fd g_699eb9607c4e g_69e4c78d493f g_aa54f58e96ac g_31b1fbb078bf g_ae1499661420 g_fce818975dda g_acb27de8207c g_53a52906d129 g_fcc22b630798 g_82b941c5f3e6 g_2aa313c0b281 g_b641e40b4002 g_e6ed51489cef g_74d453c9a3a7 g_3ac546908be7 g_d85262e03c42 g_ee2e34a4305b g_75b446a0112e g_9e4dcbe2ed07 g_b12e42b8cff6 g_e862932aec2d g_e5f8cdece4a6 g_d3929af6bb55 g_4e2d730cf5e4 g_c7ab1279da7c g_6cf0094ac74a g_09bed28452fd g_efdc64125061 g_0808f459cec0 g_1a40ebcb441c g_8eba772fe35c g_0e6eb886a136 g_41ab0116bf71 g_4e093d64cdb0 g_b453598aa677 g_e5200cb50906 g_d9fafc45f03b g_573cf52ce2b2 g_bb430c52d431 g_25f027ae1b57 g_6c43f4574331 g_70529e2d5954 g_61b2398d515d g_f9800f979cd5 g_8af7e2c47267 g_c1e8162e3878 g_da61f5e555c7 g_a8c88c5b2eb5 g_b1c9f787926c g_027adec2ca24 g_40742c58b1d2
q_53c8a5eba7e5,g_61b2398d515d g_bb430c52d431 g_d50551e660c9 g_6cf0094ac74a g_9dd316566cf0 g_8f2f7885bf92 g_1d2b7cf58ad5 g_dba157c43664 g_4ba39e73c5c0 g_c7ab1279da7c g_55dc4d2bd0d7 g_de554e44d62f g_2ceec8bd9741 g_96aac4bf0d59 g_8a220359326a g_3ac546908be7 g_4e093d64cdb0 g_eeac1871fded g_09bed28452fd g_acb27de8207c g_c14dad25b418 g_c976d1aef8c6 g_0808f459cec0 g_bda6653de3f8 g_d5e67a7d5157 g_8eba772fe35c g_e5ed37578f5e g_3bba88a233d2 g_673cead63302 g_517fc156e469 g_e5f8cdece4a6 g_5b7b3b2f82ba g_53a52906d129 g_ebf5af716393 g_e74ee941d3fd g_75e232a570e9 g_f9800f979cd5 g_699eb9607c4e g_d85262e03c42 g_4f905a235c04 g_14172b566e3e g_b453598aa677 g_6ec8858d4a9f g_5c2076734da4 g_f172ad939439 g_5c9286487ea8 g_932da5bced66 g_1a40ebcb441c g_0a556e953785 g_37f955e29627 g_5a62a4d9e8ac g_dd27adb09b30 g_2aa313c0b281 g_199f11a29c76 g_fcc22b630798 g_b641e40b4002 g_efdc64125061 g_b12e42b8cff6 g_8a6731e08c13 g_36bea42c9e33 g_e08691de98f8 g_6c43f4574331 g_573cf52ce2b2 g_d3929af6bb55 g_8af7e2c47267 g_c1e8162e3878 g_05849d74cfab g_fce818975dda g_31b1fbb078bf g_9e4dcbe2ed07 g_70529e2d5954 g_2fc06887012f g_e862932aec2d g_3e0ada624ec1 g_e5200cb50906 g_b9d4c1433954 g_da61f5e555c7 g_d9fafc45f03b g_4318e3f69720 g_5aa874fa38a6 g_f52beabe75e9 g_ea2eb3c043ba g_e0ccdfbf9f00 g_d098c0c73946 g_74d453c9a3a7 g_69e4c78d493f g_e6ed51489cef g_4e2d730cf5e4 g_41ab0116bf71 g_ae1499661420 g_aa54f58e96ac g_75b446a0112e g_0e6eb886a136 g_ee2e34a4305b g_82b941c5f3e6 g_25f027ae1b57 g_b1c9f787926c g_027adec2ca24 g_a8c88c5b2eb5 g_40742c58b1d2
q_d8a752276b86,g_d3929af6bb55 g_e5ed37578f5e g_6ec8858d4a9f g_4f905a235c04 g_932da5bced66 g_ebf5af716393 g_1d2b7cf58ad5 g_e74ee941d3fd g_c14dad25b418 g_0a556e953785 g_8a220359326a g_e08691de98f8 g_5c9286487ea8 g_2ceec8bd9741 g_e5f8cdece4a6 g_5b7b3b2f82ba g_55dc4d2bd0d7 g_4ba39e73c5c0 g_b641e40b4002 g_75e232a570e9 g_8f2f7885bf92 g_36bea42c9e33 g_3bba88a233d2 g_f172ad939439 g_673cead63302 g_96aac4bf0d59 g_dba157c43664 g_14172b566e3e g_d85262e03c42 g_9dd316566cf0 g_5c2076734da4 g_e862932aec2d g_53a52906d129 g_d5e67a7d5157 g_bda6653de3f8 g_31b1fbb078bf g_699eb9607c4e g_acb27de8207c g_c7ab1279da7c g_d50551e660c9 g_c976d1aef8c6 g_e5200cb50906 g_37f955e29627 g_fcc22b630798 g_2aa313c0b281 g_6cf0094ac74a g_199f11a29c76 g_09bed28452fd g_b12e42b8cff6 g_eeac1871fded g_efdc64125061 g_dd27adb09b30 g_de554e44d62f g_4e093d64cdb0 g_3ac546908be7 g_b453598aa677 g_0808f459cec0 g_1a40ebcb441c g_2fc06887012f g_c1e8162e3878 g_5a62a4d9e8ac g_e6ed51489cef g_bb430c52d431 g_f52beabe75e9 g_9e4dcbe2ed07 g_b9d4c1433954 g_8eba772fe35c g_05849d74cfab g_517fc156e469 g_fce818975dda g_e0ccdfbf9f00 g_3e0ada624ec1 g_6c43f4574331 g_ea2eb3c043ba g_70529e2d5954 g_61b2398d515d g_8a6731e08c13 g_75b446a0112e g_573cf52ce2b2 g_5aa874fa38a6 g_ae1499661420 g_69e4c78d493f g_74d453c9a3a7 g_d098c0c73946 g_82b941c5f3e6 g_8af7e2c47267 g_f9800f979cd5 g_41ab0116bf71 g_4318e3f69720 g_0e6eb886a136 g_d9fafc45f03b g_aa54f58e96ac g_da61f5e555c7 g_4e2d730cf5e4 g_ee2e34a4305b g_25f027ae1b57 g_b1c9f787926c g_a8c88c5b2eb5 g_027adec2ca24 g_40742c58b1d2
